id,cod,destino,orden,color,negocio,recorrido,horarios,paradas,shapes,itinerario,codigo
810,101,Cerrillos,1,#F7941D,"{'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}",{'destino': 'Cerrillos'},[{}],[],[],False,U4
1154,B14,El Salto,26,#cf152d,"{'nombre': 'STU US3', 'color': '#cf152d'}",{'destino': 'El Salto'},[{}],[],[],False,U10
810,101,Cerrillos,2,#F7941D,"{'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}",{'destino': 'Cerrillos'},[{}],[],[],False,U4
810,101,Cerrillos,3,#F7941D,"{'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}",{'destino': 'Cerrillos'},[{}],[],[],False,U4
1169,107,Av. Departamental,9,#cf152d,"{'nombre': 'STU US5', 'color': '#cf152d'}",{'destino': 'Av. Departamental'},[{}],[],[],False,U12
349,B15,Arzobispo Valdivieso,27,#ED1C24,"{'nombre': 'Redbus Urbano S.A.', 'color': '#ED1C24'}",{'destino': 'Arzobispo Valdivieso'},[{}],[],[],False,U6
810,101,Cerrillos,4,#F7941D,"{'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}",{'destino': 'Cerrillos'},[{}],[],[],False,U4
1171,107c,Plaza Renca,10,#cf152d,"{'nombre': 'STU US5', 'color': '#cf152d'}",{'destino': 'Plaza Renca'},[{}],[],[],False,U12
1171,107c,Plaza Renca,11,#cf152d,"{'nombre': 'STU US5', 'color': '#cf152d'}",{'destino': 'Plaza Renca'},[{}],[],[],False,U12
810,101,Cerrillos,5,#F7941D,"{'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}",{'destino': 'Cerrillos'},[{}],[],[],False,U4
1169,107,Av. Departamental,10,#cf152d,"{'nombre': 'STU US5', 'color': '#cf152d'}",{'destino': 'Av. Departamental'},[{}],[],[],False,U12
349,B15,Arzobispo Valdivieso,28,#ED1C24,"{'nombre': 'Redbus Urbano S.A.', 'color': '#ED1C24'}",{'destino': 'Arzobispo Valdivieso'},[{}],[],[],False,U6
1169,107,Av. Departamental,11,#cf152d,"{'nombre': 'STU US5', 'color': '#cf152d'}",{'destino': 'Av. Departamental'},[{}],[],[],False,U12
810,101,Cerrillos,6,#F7941D,"{'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}",{'destino': 'Cerrillos'},[{}],[],[],False,U4
349,B15,Arzobispo Valdivieso,29,#ED1C24,"{'nombre': 'Redbus Urbano S.A.', 'color': '#ED1C24'}",{'destino': 'Arzobispo Valdivieso'},[{}],[],[],False,U6
1171,107c,Plaza Renca,12,#cf152d,"{'nombre': 'STU US5', 'color': '#cf152d'}",{'destino': 'Plaza Renca'},[{}],[],[],False,U12
1171,107c,Plaza Renca,13,#cf152d,"{'nombre': 'STU US5', 'color': '#cf152d'}",{'destino': 'Plaza Renca'},[{}],[],[],False,U12
1169,107,Av. Departamental,12,#cf152d,"{'nombre': 'STU US5', 'color': '#cf152d'}",{'destino': 'Av. Departamental'},[{}],[],[],False,U12
810,101,Cerrillos,7,#F7941D,"{'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}",{'destino': 'Cerrillos'},[{}],[],[],False,U4
810,101,Cerrillos,8,#F7941D,"{'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}",{'destino': 'Cerrillos'},[{}],[],[],False,U4
1169,107,Av. Departamental,13,#cf152d,"{'nombre': 'STU US5', 'color': '#cf152d'}",{'destino': 'Av. Departamental'},[{}],[],[],False,U12
1171,107c,Plaza Renca,14,#cf152d,"{'nombre': 'STU US5', 'color': '#cf152d'}",{'destino': 'Plaza Renca'},[{}],[],[],False,U12
810,101,Cerrillos,9,#F7941D,"{'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}",{'destino': 'Cerrillos'},[{}],[],[],False,U4
1169,107,Av. Departamental,14,#cf152d,"{'nombre': 'STU US5', 'color': '#cf152d'}",{'destino': 'Av. Departamental'},[{}],[],[],False,U12
1171,107c,Plaza Renca,15,#cf152d,"{'nombre': 'STU US5', 'color': '#cf152d'}",{'destino': 'Plaza Renca'},[{}],[],[],False,U12
810,101,Cerrillos,10,#F7941D,"{'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}",{'destino': 'Cerrillos'},[{}],[],[],False,U4
1171,107c,Plaza Renca,16,#cf152d,"{'nombre': 'STU US5', 'color': '#cf152d'}",{'destino': 'Plaza Renca'},[{}],[],[],False,U12
1169,107,Av. Departamental,15,#cf152d,"{'nombre': 'STU US5', 'color': '#cf152d'}",{'destino': 'Av. Departamental'},[{}],[],[],False,U12
1169,107,Av. Departamental,16,#cf152d,"{'nombre': 'STU US5', 'color': '#cf152d'}",{'destino': 'Av. Departamental'},[{}],[],[],False,U12
810,101,Cerrillos,11,#F7941D,"{'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}",{'destino': 'Cerrillos'},[{}],[],[],False,U4
1171,107c,Plaza Renca,17,#cf152d,"{'nombre': 'STU US5', 'color': '#cf152d'}",{'destino': 'Plaza Renca'},[{}],[],[],False,U12
810,101,Cerrillos,12,#F7941D,"{'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}",{'destino': 'Cerrillos'},[{}],[],[],False,U4
1171,107c,Plaza Renca,18,#cf152d,"{'nombre': 'STU US5', 'color': '#cf152d'}",{'destino': 'Plaza Renca'},[{}],[],[],False,U12
1169,107,Av. Departamental,17,#cf152d,"{'nombre': 'STU US5', 'color': '#cf152d'}",{'destino': 'Av. Departamental'},[{}],[],[],False,U12
1169,107,Av. Departamental,18,#cf152d,"{'nombre': 'STU US5', 'color': '#cf152d'}",{'destino': 'Av. Departamental'},[{}],[],[],False,U12
810,101,Cerrillos,13,#F7941D,"{'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}",{'destino': 'Cerrillos'},[{}],[],[],False,U4
1171,107c,Plaza Renca,19,#cf152d,"{'nombre': 'STU US5', 'color': '#cf152d'}",{'destino': 'Plaza Renca'},[{}],[],[],False,U12
1171,107c,Plaza Renca,20,#cf152d,"{'nombre': 'STU US5', 'color': '#cf152d'}",{'destino': 'Plaza Renca'},[{}],[],[],False,U12
810,101,Cerrillos,14,#F7941D,"{'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}",{'destino': 'Cerrillos'},[{}],[],[],False,U4
1217,B27,(M) Salvador,21,#cf152d,"{'nombre': 'RBU US4', 'color': '#cf152d'}",{'destino': '(M) Salvador'},[{}],[],[],False,U11
338,B10,(M) Cerro Blanco,21,#ED1C24,"{'nombre': 'Redbus Urbano S.A.', 'color': '#ED1C24'}",{'destino': '(M) Cerro Blanco'},[{}],[],[],False,U6
1169,107,Av. Departamental,19,#cf152d,"{'nombre': 'STU US5', 'color': '#cf152d'}",{'destino': 'Av. Departamental'},[{}],[],[],False,U12
810,101,Cerrillos,15,#F7941D,"{'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}",{'destino': 'Cerrillos'},[{}],[],[],False,U4
1169,107,Av. Departamental,20,#cf152d,"{'nombre': 'STU US5', 'color': '#cf152d'}",{'destino': 'Av. Departamental'},[{}],[],[],False,U12
1171,107c,Plaza Renca,21,#cf152d,"{'nombre': 'STU US5', 'color': '#cf152d'}",{'destino': 'Plaza Renca'},[{}],[],[],False,U12
1171,107c,Plaza Renca,22,#cf152d,"{'nombre': 'STU US5', 'color': '#cf152d'}",{'destino': 'Plaza Renca'},[{}],[],[],False,U12
810,101,Cerrillos,16,#F7941D,"{'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}",{'destino': 'Cerrillos'},[{}],[],[],False,U4
1169,107,Av. Departamental,21,#cf152d,"{'nombre': 'STU US5', 'color': '#cf152d'}",{'destino': 'Av. Departamental'},[{}],[],[],False,U12
1169,107,Av. Departamental,22,#cf152d,"{'nombre': 'STU US5', 'color': '#cf152d'}",{'destino': 'Av. Departamental'},[{}],[],[],False,U12
810,101,Cerrillos,17,#F7941D,"{'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}",{'destino': 'Cerrillos'},[{}],[],[],False,U4
1171,107c,Plaza Renca,23,#cf152d,"{'nombre': 'STU US5', 'color': '#cf152d'}",{'destino': 'Plaza Renca'},[{}],[],[],False,U12
353,B17,Huamachuco,24,#ED1C24,"{'nombre': 'Redbus Urbano S.A.', 'color': '#ED1C24'}",{'destino': 'Huamachuco'},[{}],[],[],False,U6
353,B17,Huamachuco,25,#ED1C24,"{'nombre': 'Redbus Urbano S.A.', 'color': '#ED1C24'}",{'destino': 'Huamachuco'},[{}],[],[],False,U6
1169,107,Av. Departamental,23,#cf152d,"{'nombre': 'STU US5', 'color': '#cf152d'}",{'destino': 'Av. Departamental'},[{}],[],[],False,U12
1171,107c,Plaza Renca,24,#cf152d,"{'nombre': 'STU US5', 'color': '#cf152d'}",{'destino': 'Plaza Renca'},[{}],[],[],False,U12
810,101,Cerrillos,18,#F7941D,"{'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}",{'destino': 'Cerrillos'},[{}],[],[],False,U4
810,101,Cerrillos,19,#F7941D,"{'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}",{'destino': 'Cerrillos'},[{}],[],[],False,U4
1169,107,Av. Departamental,24,#cf152d,"{'nombre': 'STU US5', 'color': '#cf152d'}",{'destino': 'Av. Departamental'},[{}],[],[],False,U12
353,B17,Huamachuco,26,#ED1C24,"{'nombre': 'Redbus Urbano S.A.', 'color': '#ED1C24'}",{'destino': 'Huamachuco'},[{}],[],[],False,U6
1171,107c,Plaza Renca,25,#cf152d,"{'nombre': 'STU US5', 'color': '#cf152d'}",{'destino': 'Plaza Renca'},[{}],[],[],False,U12
1171,107c,Plaza Renca,26,#cf152d,"{'nombre': 'STU US5', 'color': '#cf152d'}",{'destino': 'Plaza Renca'},[{}],[],[],False,U12
810,101,Cerrillos,20,#F7941D,"{'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}",{'destino': 'Cerrillos'},[{}],[],[],False,U4
1169,107,Av. Departamental,25,#cf152d,"{'nombre': 'STU US5', 'color': '#cf152d'}",{'destino': 'Av. Departamental'},[{}],[],[],False,U12
810,101,Cerrillos,21,#F7941D,"{'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}",{'destino': 'Cerrillos'},[{}],[],[],False,U4
1169,107,Av. Departamental,26,#cf152d,"{'nombre': 'STU US5', 'color': '#cf152d'}",{'destino': 'Av. Departamental'},[{}],[],[],False,U12
1171,107c,Plaza Renca,27,#cf152d,"{'nombre': 'STU US5', 'color': '#cf152d'}",{'destino': 'Plaza Renca'},[{}],[],[],False,U12
1130,B28,(M) Estación Central,21,#CF152D,"{'nombre': 'Alfa US1', 'color': '#CF152D'}",{'destino': '(M) Estación Central'},[{}],[],[],False,U8
810,101,Cerrillos,22,#F7941D,"{'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}",{'destino': 'Cerrillos'},[{}],[],[],False,U4
1171,107c,Plaza Renca,28,#cf152d,"{'nombre': 'STU US5', 'color': '#cf152d'}",{'destino': 'Plaza Renca'},[{}],[],[],False,U12
1169,107,Av. Departamental,27,#cf152d,"{'nombre': 'STU US5', 'color': '#cf152d'}",{'destino': 'Av. Departamental'},[{}],[],[],False,U12
1169,107,Av. Departamental,28,#cf152d,"{'nombre': 'STU US5', 'color': '#cf152d'}",{'destino': 'Av. Departamental'},[{}],[],[],False,U12
810,101,Cerrillos,23,#F7941D,"{'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}",{'destino': 'Cerrillos'},[{}],[],[],False,U4
1169,107,Av. Departamental,29,#cf152d,"{'nombre': 'STU US5', 'color': '#cf152d'}",{'destino': 'Av. Departamental'},[{}],[],[],False,U12
810,101,Cerrillos,24,#F7941D,"{'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}",{'destino': 'Cerrillos'},[{}],[],[],False,U4
810,101,Cerrillos,25,#F7941D,"{'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}",{'destino': 'Cerrillos'},[{}],[],[],False,U4
1169,107,Av. Departamental,30,#cf152d,"{'nombre': 'STU US5', 'color': '#cf152d'}",{'destino': 'Av. Departamental'},[{}],[],[],False,U12
1169,107,Av. Departamental,31,#cf152d,"{'nombre': 'STU US5', 'color': '#cf152d'}",{'destino': 'Av. Departamental'},[{}],[],[],False,U12
810,101,Cerrillos,26,#F7941D,"{'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}",{'destino': 'Cerrillos'},[{}],[],[],False,U4
167,505,Peñalolén,31,#0093B3,"{'nombre': 'Buses Metropolitana S.A.', 'color': '#0093B3'}",{'destino': 'Peñalolén'},[{}],[],[],False,U5
181,513,José Arrieta,25,#0093B3,"{'nombre': 'Buses Metropolitana S.A.', 'color': '#0093B3'}",{'destino': 'José Arrieta'},[{}],[],[],True,U5
810,101,Cerrillos,27,#F7941D,"{'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}",{'destino': 'Cerrillos'},[{}],[],[],False,U4
1169,107,Av. Departamental,32,#cf152d,"{'nombre': 'STU US5', 'color': '#cf152d'}",{'destino': 'Av. Departamental'},[{}],[],[],False,U12
810,101,Cerrillos,28,#F7941D,"{'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}",{'destino': 'Cerrillos'},[{}],[],[],False,U4
1169,107,Av. Departamental,33,#cf152d,"{'nombre': 'STU US5', 'color': '#cf152d'}",{'destino': 'Av. Departamental'},[{}],[],[],False,U12
699,J08,Pudahuel Sur,5,#0093B3,"{'nombre': 'Buses Metropolitana S.A.', 'color': '#0093B3'}",{'destino': 'Pudahuel Sur'},[{}],[],[],False,U5
716,J16,(M) Estación Central,38,#0093B3,"{'nombre': 'Buses Metropolitana S.A.', 'color': '#0093B3'}",{'destino': '(M) Estación Central'},[{}],[],[],False,U5
810,101,Cerrillos,29,#F7941D,"{'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}",{'destino': 'Cerrillos'},[{}],[],[],False,U4
716,J16,(M) Estación Central,39,#0093B3,"{'nombre': 'Buses Metropolitana S.A.', 'color': '#0093B3'}",{'destino': '(M) Estación Central'},[{}],[],[],False,U5
1169,107,Av. Departamental,34,#cf152d,"{'nombre': 'STU US5', 'color': '#cf152d'}",{'destino': 'Av. Departamental'},[{}],[],[],False,U12
699,J08,Pudahuel Sur,6,#0093B3,"{'nombre': 'Buses Metropolitana S.A.', 'color': '#0093B3'}",{'destino': 'Pudahuel Sur'},[{}],[],[],False,U5
1169,107,Av. Departamental,35,#cf152d,"{'nombre': 'STU US5', 'color': '#cf152d'}",{'destino': 'Av. Departamental'},[{}],[],[],False,U12
716,J16,(M) Estación Central,40,#0093B3,"{'nombre': 'Buses Metropolitana S.A.', 'color': '#0093B3'}",{'destino': '(M) Estación Central'},[{}],[],[],False,U5
810,101,Cerrillos,30,#F7941D,"{'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}",{'destino': 'Cerrillos'},[{}],[],[],False,U4
1169,107,Av. Departamental,36,#cf152d,"{'nombre': 'STU US5', 'color': '#cf152d'}",{'destino': 'Av. Departamental'},[{}],[],[],False,U12
810,101,Cerrillos,31,#F7941D,"{'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}",{'destino': 'Cerrillos'},[{}],[],[],False,U4
1169,107,Av. Departamental,37,#cf152d,"{'nombre': 'STU US5', 'color': '#cf152d'}",{'destino': 'Av. Departamental'},[{}],[],[],False,U12
810,101,Cerrillos,32,#F7941D,"{'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}",{'destino': 'Cerrillos'},[{}],[],[],False,U4
1169,107,Av. Departamental,38,#cf152d,"{'nombre': 'STU US5', 'color': '#cf152d'}",{'destino': 'Av. Departamental'},[{}],[],[],False,U12
810,101,Cerrillos,33,#F7941D,"{'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}",{'destino': 'Cerrillos'},[{}],[],[],False,U4
1169,107,Av. Departamental,39,#cf152d,"{'nombre': 'STU US5', 'color': '#cf152d'}",{'destino': 'Av. Departamental'},[{}],[],[],False,U12
810,101,Cerrillos,34,#F7941D,"{'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}",{'destino': 'Cerrillos'},[{}],[],[],False,U4
810,101,Cerrillos,35,#F7941D,"{'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}",{'destino': 'Cerrillos'},[{}],[],[],False,U4
1169,107,Av. Departamental,40,#cf152d,"{'nombre': 'STU US5', 'color': '#cf152d'}",{'destino': 'Av. Departamental'},[{}],[],[],False,U12
691,J06,(M) Pajaritos,18,#0093B3,"{'nombre': 'Buses Metropolitana S.A.', 'color': '#0093B3'}",{'destino': '(M) Pajaritos'},[{}],[],[],True,U5
810,101,Cerrillos,36,#F7941D,"{'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}",{'destino': 'Cerrillos'},[{}],[],[],False,U4
1169,107,Av. Departamental,41,#cf152d,"{'nombre': 'STU US5', 'color': '#cf152d'}",{'destino': 'Av. Departamental'},[{}],[],[],False,U12
1169,107,Av. Departamental,42,#cf152d,"{'nombre': 'STU US5', 'color': '#cf152d'}",{'destino': 'Av. Departamental'},[{}],[],[],False,U12
810,101,Cerrillos,37,#F7941D,"{'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}",{'destino': 'Cerrillos'},[{}],[],[],False,U4
184,514,ENEA,85,#0093B3,"{'nombre': 'Buses Metropolitana S.A.', 'color': '#0093B3'}",{'destino': 'ENEA'},[{}],[],[],False,U5
725,J19,Pudahuel Sur,13,#0093B3,"{'nombre': 'Buses Metropolitana S.A.', 'color': '#0093B3'}",{'destino': 'Pudahuel Sur'},[{}],[],[],False,U5
810,101,Cerrillos,38,#F7941D,"{'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}",{'destino': 'Cerrillos'},[{}],[],[],False,U4
1169,107,Av. Departamental,43,#cf152d,"{'nombre': 'STU US5', 'color': '#cf152d'}",{'destino': 'Av. Departamental'},[{}],[],[],False,U12
1169,107,Av. Departamental,44,#cf152d,"{'nombre': 'STU US5', 'color': '#cf152d'}",{'destino': 'Av. Departamental'},[{}],[],[],False,U12
810,101,Cerrillos,39,#F7941D,"{'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}",{'destino': 'Cerrillos'},[{}],[],[],False,U4
810,101,Cerrillos,40,#F7941D,"{'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}",{'destino': 'Cerrillos'},[{}],[],[],False,U4
1169,107,Av. Departamental,45,#cf152d,"{'nombre': 'STU US5', 'color': '#cf152d'}",{'destino': 'Av. Departamental'},[{}],[],[],False,U12
1275,102,San Carlos Oriente,7,#cf152d,"{'nombre': 'Omega US2', 'color': '#cf152d'}",{'destino': 'San Carlos Oriente'},[{}],[],[],False,U9
663,I14,Mall Plaza Oeste,15,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': 'Mall Plaza Oeste'},[{}],[],[],False,U3
943,481,Avenida Portales,19,#FFD400,"{'nombre': 'Servicio de Transportes de Personas', 'color': '#FFD400'}",{'destino': 'Avenida Portales'},[{}],[],[],False,U7
810,101,Cerrillos,41,#F7941D,"{'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}",{'destino': 'Cerrillos'},[{}],[],[],False,U4
1169,107,Av. Departamental,46,#cf152d,"{'nombre': 'STU US5', 'color': '#cf152d'}",{'destino': 'Av. Departamental'},[{}],[],[],False,U12
943,481,Avenida Portales,20,#FFD400,"{'nombre': 'Servicio de Transportes de Personas', 'color': '#FFD400'}",{'destino': 'Avenida Portales'},[{}],[],[],False,U7
663,I14,Mall Plaza Oeste,16,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': 'Mall Plaza Oeste'},[{}],[],[],False,U3
1169,107,Av. Departamental,47,#cf152d,"{'nombre': 'STU US5', 'color': '#cf152d'}",{'destino': 'Av. Departamental'},[{}],[],[],False,U12
1275,102,San Carlos Oriente,8,#cf152d,"{'nombre': 'Omega US2', 'color': '#cf152d'}",{'destino': 'San Carlos Oriente'},[{}],[],[],False,U9
742,I10n,Villa Los Héroes,19,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': 'Villa Los Héroes'},[{}],[],[],False,U3
810,101,Cerrillos,42,#F7941D,"{'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}",{'destino': 'Cerrillos'},[{}],[],[],False,U4
655,I10,Villa Los Héroes,14,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': 'Villa Los Héroes'},[{}],[],[],False,U3
663,I14,Mall Plaza Oeste,17,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': 'Mall Plaza Oeste'},[{}],[],[],False,U3
810,101,Cerrillos,43,#F7941D,"{'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}",{'destino': 'Cerrillos'},[{}],[],[],False,U4
943,481,Avenida Portales,21,#FFD400,"{'nombre': 'Servicio de Transportes de Personas', 'color': '#FFD400'}",{'destino': 'Avenida Portales'},[{}],[],[],False,U7
782,I14n,Mall Plaza Oeste,18,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': 'Mall Plaza Oeste'},[{}],[],[],False,U3
943,481,Avenida Portales,22,#FFD400,"{'nombre': 'Servicio de Transportes de Personas', 'color': '#FFD400'}",{'destino': 'Avenida Portales'},[{}],[],[],False,U7
661,I13,Villa Los Presidentes,9,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': 'Villa Los Presidentes'},[{}],[],[],False,U3
170,506,Maipú,43,#0093B3,"{'nombre': 'Buses Metropolitana S.A.', 'color': '#0093B3'}",{'destino': 'Maipú'},[{}],[],[],True,U5
810,101,Cerrillos,44,#F7941D,"{'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}",{'destino': 'Cerrillos'},[{}],[],[],False,U4
308,506v,Villa El Abrazo,43,#0093B3,"{'nombre': 'Buses Metropolitana S.A.', 'color': '#0093B3'}",{'destino': 'Villa El Abrazo'},[{}],[],[],False,U5
663,I14,Mall Plaza Oeste,18,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': 'Mall Plaza Oeste'},[{}],[],[],False,U3
176,509,Maipú,25,#0093B3,"{'nombre': 'Buses Metropolitana S.A.', 'color': '#0093B3'}",{'destino': 'Maipú'},[{}],[],[],False,U5
663,I14,Mall Plaza Oeste,19,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': 'Mall Plaza Oeste'},[{}],[],[],False,U3
810,101,Cerrillos,45,#F7941D,"{'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}",{'destino': 'Cerrillos'},[{}],[],[],False,U4
170,506,Maipú,44,#0093B3,"{'nombre': 'Buses Metropolitana S.A.', 'color': '#0093B3'}",{'destino': 'Maipú'},[{}],[],[],True,U5
308,506v,Villa El Abrazo,44,#0093B3,"{'nombre': 'Buses Metropolitana S.A.', 'color': '#0093B3'}",{'destino': 'Villa El Abrazo'},[{}],[],[],False,U5
943,481,Avenida Portales,23,#FFD400,"{'nombre': 'Servicio de Transportes de Personas', 'color': '#FFD400'}",{'destino': 'Avenida Portales'},[{}],[],[],False,U7
176,509,Maipú,26,#0093B3,"{'nombre': 'Buses Metropolitana S.A.', 'color': '#0093B3'}",{'destino': 'Maipú'},[{}],[],[],False,U5
661,I13,Villa Los Presidentes,10,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': 'Villa Los Presidentes'},[{}],[],[],False,U3
782,I14n,Mall Plaza Oeste,19,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': 'Mall Plaza Oeste'},[{}],[],[],False,U3
782,I14n,Mall Plaza Oeste,20,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': 'Mall Plaza Oeste'},[{}],[],[],False,U3
943,481,Avenida Portales,24,#FFD400,"{'nombre': 'Servicio de Transportes de Personas', 'color': '#FFD400'}",{'destino': 'Avenida Portales'},[{}],[],[],False,U7
661,I13,Villa Los Presidentes,11,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': 'Villa Los Presidentes'},[{}],[],[],False,U3
268,385,Villa Francia,70,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': 'Villa Francia'},[{}],[],[],False,U3
810,101,Cerrillos,46,#F7941D,"{'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}",{'destino': 'Cerrillos'},[{}],[],[],False,U4
170,506,Maipú,45,#0093B3,"{'nombre': 'Buses Metropolitana S.A.', 'color': '#0093B3'}",{'destino': 'Maipú'},[{}],[],[],True,U5
308,506v,Villa El Abrazo,45,#0093B3,"{'nombre': 'Buses Metropolitana S.A.', 'color': '#0093B3'}",{'destino': 'Villa El Abrazo'},[{}],[],[],False,U5
663,I14,Mall Plaza Oeste,20,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': 'Mall Plaza Oeste'},[{}],[],[],False,U3
176,509,Maipú,27,#0093B3,"{'nombre': 'Buses Metropolitana S.A.', 'color': '#0093B3'}",{'destino': 'Maipú'},[{}],[],[],False,U5
268,385,Villa Francia,71,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': 'Villa Francia'},[{}],[],[],False,U3
663,I14,Mall Plaza Oeste,21,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': 'Mall Plaza Oeste'},[{}],[],[],False,U3
306,506e,Maipú,22,#0093B3,"{'nombre': 'Buses Metropolitana S.A.', 'color': '#0093B3'}",{'destino': 'Maipú'},[{}],[],[],False,U5
810,101,Cerrillos,47,#F7941D,"{'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}",{'destino': 'Cerrillos'},[{}],[],[],False,U4
308,506v,Villa El Abrazo,46,#0093B3,"{'nombre': 'Buses Metropolitana S.A.', 'color': '#0093B3'}",{'destino': 'Villa El Abrazo'},[{}],[],[],False,U5
170,506,Maipú,46,#0093B3,"{'nombre': 'Buses Metropolitana S.A.', 'color': '#0093B3'}",{'destino': 'Maipú'},[{}],[],[],True,U5
176,509,Maipú,28,#0093B3,"{'nombre': 'Buses Metropolitana S.A.', 'color': '#0093B3'}",{'destino': 'Maipú'},[{}],[],[],False,U5
943,481,Avenida Portales,25,#FFD400,"{'nombre': 'Servicio de Transportes de Personas', 'color': '#FFD400'}",{'destino': 'Avenida Portales'},[{}],[],[],False,U7
782,I14n,Mall Plaza Oeste,21,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': 'Mall Plaza Oeste'},[{}],[],[],False,U3
661,I13,Villa Los Presidentes,12,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': 'Villa Los Presidentes'},[{}],[],[],False,U3
268,385,Villa Francia,72,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': 'Villa Francia'},[{}],[],[],False,U3
655,I10,Villa Los Héroes,23,#00A77E,"{'nombre': 'Buses Vule S.A.', 'color': '#00A77E'}",{'destino': 'Villa Los Héroes'},[{}],[],[],False,U3
810,101,Cerrillos,48,#F7941D,"{'nombre': 'Express de Santiago Uno S.A.', 'color': '#F7941D'}",{'destino': 'Cerrillos'},[{}],[],[],False,U4
